,depNO2,p_XCOORD,p_YCOORD,pA_landuseArea_HDres_100_sum,pA_landuseArea_HDres_300_sum,pA_landuseArea_HDres_500_sum,pA_landuseArea_HDres_1000_sum,pA_landuseArea_HDres_5000_sum,pA_landuseArea_Industry_1000_sum,pA_landuseArea_Industry_5000_sum,pA_landuseArea_LDres_300_sum,pA_landuseArea_LDres_500_sum,pA_landuseArea_LDres_1000_sum,pA_landuseArea_LDres_5000_sum,pA_landuseArea_Natural_5000_sum,pA_landuseArea_UrbGreen_1000_sum,pA_landuseArea_UrbGreen_5000_sum,pA_landuseArea_Industry_500_sum,pA_landuseArea_LDres_100_sum,pA_landuseArea_Natural_500_sum,pA_landuseArea_Natural_1000_sum,pA_landuseArea_UrbGreen_500_sum,pA_landuseArea_UrbGreen_300_sum,pA_landuseArea_Industry_100_sum,pA_landuseArea_Industry_300_sum,pA_landuseArea_UrbGreen_100_sum,pA_landuseArea_Natural_300_sum,pA_landuseArea_Port_5000_sum,pA_landuseArea_Natural_100_sum,pA_landuseArea_Port_300_sum,pA_landuseArea_Port_500_sum,pA_landuseArea_Port_1000_sum,pA_EmissionAreaWt_All_100_wtv,pA_EmissionAreaWt_All_300_wtv,pA_EmissionAreaWt_All_500_wtv,pA_EmissionAreaWt_All_1000_wtv,pA_EmissionAreaWt_All_5000_wtv,pB_rdLength_major_25_sum,pB_rdLength_major_50_sum,pB_rdLength_major_100_sum,pB_rdLength_major_300_sum,pB_rdLength_major_500_sum,pB_rdLength_major_1000_sum,pB_rdLength_minor_25_sum,pB_rdLength_minor_50_sum,pB_rdLength_minor_100_sum,pB_rdLength_minor_300_sum,pB_rdLength_minor_500_sum,pB_rdLength_minor_1000_sum,pC_EmissionPoint_Misc_5000_sum,pC_EmissionPoint_Waste_5000_sum,pC_EmissionPoint_Misc_500_sum,pC_EmissionPoint_Misc_1000_sum,pC_EmissionPoint_Misc_300_sum,pC_EmissionPoint_Misc_100_sum,pC_EmissionPoint_Power_5000_sum,pC_EmissionPoint_Waste_1000_sum,pC_EmissionPoint_Waste_500_sum,pC_EmissionPoint_Chemical_5000_sum,pC_EmissionPoint_Waste_300_sum,pD_EmissionAreaVal_NOxEmission_val,pE_majorRdDist_none_dist,pE_majorRdDist_none_invd,pE_majorRdDist_none_invsq,pF_EmPoint_Emission_valinvd,pF_EmPoint_Emission_valinvsq,pG_EmAreaRaster_raster_val
pC_EmissionPoint_Misc_5000_sum,-0.12948927949783165,-0.045025649807197685,-0.11159770522639957,-0.03998643189555299,-0.04193093921973284,-0.04404130002271412,-0.046650355424508655,-0.06613565800027521,0.08510994468744214,0.1532834405128157,-0.07886032245694928,-0.06780578496243748,-0.07760026455287852,-0.15001784739710705,-0.018379989063589692,0.062026717418564775,-0.03307754529133095,0.051805390868538664,-0.05132298240348231,-0.023189170464639006,-0.03890719534256458,0.10861520452886811,0.1602091343615922,-0.009320731978294904,0.016898073503643835,0.1742445055373206,-0.016112985281479954,0.016748847294343273,-0.00993315769461983,0.006944631841448376,0.00832481455043661,0.014393206835622367,-0.0626186814581312,-0.05219074499599932,-0.026358364308836,0.05171787845510395,0.10353109953289233,-0.08647473574788732,-0.07277564102263807,-0.030359241444377277,-0.060747828127350814,-0.05647631426388732,-0.046869679209511995,0.0002174822186262736,-0.03404487006041444,-0.05592957047081669,-0.08860511223234149,-0.06018942102962474,-0.05009636844614343,1.0,-0.006805788909366026,-0.012374981192994789,0.001822044196909456,-0.009963795971482538,-0.0048179354414711936,0.5818466870323906,0.00789239423276092,-0.008163822797690772,0.38790236546414214,-0.00232203177244387,-0.06216388083577181,-0.003638324524855522,-0.028801874428705833,-0.01078015916945027,0.1423810771017901,0.06350953063223187,-0.06216388083577181
pC_EmissionPoint_Waste_5000_sum,0.16159280721149735,0.12319090547279553,-0.2963915774059955,-0.004979865959418331,0.006748283261606627,0.033562065605871876,0.10459243945698372,0.3416043005848616,0.30986593868540036,0.6012249636367373,-0.08673569158933878,-0.06628745732784347,0.04870430454622879,0.47743160343150653,-0.32686483797008975,0.04436024658360755,0.3941098605362083,0.3349675781151326,-0.11715095387614932,-0.06945013897075711,-0.10874419820355664,0.01450599718574667,-0.018070642085024954,0.3708439202815051,0.3523815625280358,-0.014656599070781814,-0.06532633212565439,0.6410795206149552,-0.03669089614808678,0.1324725988721339,0.1588003286283469,0.2835970500722493,0.3147566531477549,0.342401829152754,0.37237704876799865,0.4568570094052454,0.6381040531051756,-0.07373381787239708,0.05348506117175068,0.12457389823208048,0.25258493841894314,0.3184615443011872,0.4024778747749744,0.10562774651416333,0.07277814792132452,0.0692125674208393,0.11514623367599629,0.18209576830540716,0.29263256567380713,-0.006805788909366026,1.0,0.012131923711809234,0.2566488579324822,0.01640723153751383,0.12651753487527814,-0.07077907938901438,0.21998495584741046,-0.01946256942828692,0.17073807117116452,0.050132256286960095,0.3136703832664622,0.034853268227723576,-0.07181191862218234,-0.035744446880323626,0.27745095157401606,0.2090443249920027,0.3136703832664622
pC_EmissionPoint_Misc_500_sum,-0.009999000322925593,-0.11479742502915109,0.042740692205492474,-0.04917228435967717,-0.048683796435340924,-0.042512806542581466,-0.03362878171089644,-0.04772547776671151,0.1500425527408583,-0.01496400882060665,-0.1184330216745166,-0.1198001390753672,-0.0955076264081862,-0.023305518487266644,-0.002424738586022877,-0.02807340660369565,-0.05475320884900541,0.20247472693156418,-0.12778919071155984,0.1354534603980748,0.20301027910676278,-0.019964311711063505,-0.03675930784159465,0.23536749590934905,0.20352880122432018,-0.036251374222205444,0.1455192555397754,0.03035550563674457,0.020345315187080035,-0.008416087133939638,-0.01008870826127917,-0.01214622847061589,0.12223447224308545,0.100930047436434,0.08006035439335364,0.04850503653767598,-0.0393586736284533,-0.0302568844445699,-0.05646135418741315,-0.07615386447554967,-0.0696137214609314,-0.05514483750339363,-0.0638812465868601,-0.06559702619730103,-0.02732505058740936,-0.0451399192119867,-0.09674652617159156,-0.09224938191578146,-0.06289106171613026,-0.012374981192994789,0.012131923711809234,1.0,0.2058515555000631,0.8549239133295461,0.03834741406540839,-0.024497352816992623,0.0904625847218467,0.07260083001408851,-0.012882163256586268,-0.011194578374534641,0.11193283029347756,0.05358321517617021,-0.013663551722512591,-0.010367863446124755,0.014801487419653207,0.11200074840286302,0.11193283029347756
pC_EmissionPoint_Misc_1000_sum,-0.03274209407445767,-0.011084245014553988,-0.046047392973529624,-0.059597619661846506,-0.05648918889164501,-0.05044003849039054,-0.03541674549937381,0.02028730359114174,0.37146943503672136,0.3219807508815746,-0.07785545163934093,-0.08144858577805268,-0.0645261250907662,0.05767647495385861,-0.05939534439679603,-0.08980551072354624,0.1045787823124317,0.33062293623673833,-0.08862027008111244,-0.006576085524935317,-0.001961062550015143,-0.07601171438261366,-0.06840382984234267,0.3007843108744672,0.30455848490525933,-0.0473810893206386,0.004943773180079924,0.3490961473671789,-0.007522668830762443,0.01609394971715504,0.012839499648731042,0.0731483473696339,0.23635940734085872,0.32774813437622236,0.3200661669722754,0.3234525357801331,0.24677905854426938,-0.12669442741012535,-0.14600829275064175,-0.14037686076265035,0.16383371761747179,0.26781281158898934,0.1498125382092931,0.1459383739685808,0.10990370287120074,0.02916332307514424,0.04093209150477086,0.04089591256631176,0.04601320607324764,0.001822044196909456,0.2566488579324822,0.2058515555000631,1.0,0.17416952668123997,0.08451167393117842,-0.03201840721475719,0.004538545547145246,0.007134368304831165,0.17624835583194354,-0.01463148168175699,0.19649059913202932,0.050428816221056466,-0.036911720188883626,-0.014151127577859872,-0.016721657378652277,0.011367121140667218,0.19649059913202932
pC_EmissionPoint_Misc_300_sum,-0.004498045693883408,-0.09588723495474868,0.036593961123394886,-0.04211690842453462,-0.0444542395979194,-0.04163846909060818,-0.03717434724696345,-0.04344274646590237,0.14200536907443848,0.0004687609965194966,-0.12191475088347589,-0.10072813131024981,-0.0708401221631971,-0.020945376407847896,-0.011793217710754079,0.00027810232694921815,-0.027496291660912834,0.19552269995500732,-0.15271668382443396,-0.027676400111060488,0.07772394644683542,-0.0007648463181513052,-0.0247892141528252,0.24208492293935116,0.20444332138419305,-0.030461860791164343,-0.020962063657483224,0.03317785425022721,-0.00928189778251633,-0.007071998791244281,-0.008477494528455956,-0.015081753709948688,0.10602491842402133,0.0978348386597808,0.07863198216178711,0.04436940266327555,-0.019738239090460824,-0.03810285509966869,-0.06718482215101994,-0.08667078478515423,-0.07035089356151714,-0.06331384053432414,-0.06260550814708131,-0.0624795867043921,-0.006911744718473717,-0.044006614169415134,-0.07945315527238414,-0.07121888116384709,-0.05141002765346954,-0.009963795971482538,0.01640723153751383,0.8549239133295461,0.17416952668123997,1.0,0.04720117438600831,-0.020585011389890037,0.10986253628831939,0.08708057898536821,-0.004710393963802808,-0.009406752030160849,0.0699731783311277,0.07660509114194958,-0.009249000571783662,-0.00854947326876008,0.017728700045705113,0.12278426804726386,0.0699731783311277
pC_EmissionPoint_Misc_100_sum,0.14320448132361058,0.023773376069562795,-0.029983249455311205,-0.01966854153884265,-0.020739020650172718,0.014014135258578716,0.07438181632971887,0.15074608940432585,0.058298124394735126,0.0918228041749292,-0.07862931830156314,-0.04390896299191102,-0.01845008596205129,0.09269384343740746,-0.04714766542134137,-0.04090003029973694,-0.02472063154149967,0.11231280894050295,-0.09909991774008443,-0.013148390319277326,-0.020880571169574796,-0.027292540273586106,-0.02183762797539613,0.23085640912902652,0.20205685127216136,-0.014225649429967102,-0.009789256505515534,0.1525352645683105,-0.00433463421043434,-0.003302614251410832,-0.003958978935431909,-0.0070431593965220845,0.18567692620817244,0.19215510658457075,0.19236285229761363,0.19769391981978773,0.08605838805417905,0.01260119093888822,-0.00926949348634367,0.05995330757926031,0.12545522163082276,0.17969482425928912,0.20414621603693378,-0.04020889845143873,-0.050814188751031004,-0.04221066327991827,0.014353521426500183,0.02163489346528395,0.06450612718269126,-0.0048179354414711936,0.12651753487527814,0.03834741406540839,0.08451167393117842,0.04720117438600831,1.0,-0.009613173586210982,-0.005635419808510364,-0.003198402260996069,-0.01926618994826342,-0.004392940981941456,0.17659015511784892,-0.019746432531328056,-0.002915472545441252,-0.004123395339501134,-0.005621117243587571,0.01584521610348433,0.17659015511784892
pC_EmissionPoint_Power_5000_sum,-0.08042614953495915,-0.03960622006264465,-0.16540410035665862,-0.059937441968158575,-0.06326539911889983,-0.0670058022251068,-0.07505601731430148,-0.11382467680299038,0.18398402210450823,0.22688031521299756,0.01390825583281155,0.00603197243120822,-0.011503028592612196,-0.09749418401054513,-0.06087380533768831,0.012201183388299388,0.07155684659695126,0.06051680930377775,0.03322991660716316,-0.04006808945035562,-0.06199485813573227,0.0751606909612333,0.10541523818799661,-0.03984701497028383,-0.010037346904331647,0.10068247852906212,-0.029831545595387334,0.12413833392878446,-0.013209260377950099,-0.010064307495612969,-0.012064497498556113,-0.02146315509809644,0.1271934276038928,0.13761104035535504,0.15870134188495164,0.23106445679023424,0.17061027275276003,-0.06783685353493708,-0.03156898308778094,0.020164949646234033,0.07845270191355538,0.032995721331892935,0.01598407510035909,-0.04551457860247061,-0.0800572825769159,-0.06628814373934723,-0.033863446576929614,0.04706106826674449,0.04074917587442996,0.5818466870323906,-0.07077907938901438,-0.024497352816992623,-0.03201840721475719,-0.020585011389890037,-0.009613173586210982,1.0,-0.012656637643878808,-0.009746734374314628,0.6513122170773215,-0.01338694303564274,0.1228117300033008,-0.027675189160107673,-0.03159884291370353,-0.013058784142556476,0.06534664756535824,0.018343175962314853,0.1228117300033008
pC_EmissionPoint_Waste_1000_sum,0.03442803005011198,0.017303628777978204,-0.01004203458374401,-0.034526972706855646,-0.03661064864080141,-0.03799512549711424,-0.009359000143176506,0.12252942283936691,0.11602129729005548,0.23703694500317551,-0.04098040550269031,-0.06333521865131829,-0.04910741968106512,0.08462865050621692,-0.07172741139639036,0.15189527066164352,0.10085530614239717,0.14422297171575052,-0.010100787912552723,-0.02328237913508641,-0.037176449117597946,0.11668800381067701,0.0511074133313127,0.1128733426207214,0.13215909377772805,-0.025413099587940104,-0.017171552647047592,0.26720566902761517,-0.00730526365626978,-0.005893426697121576,-0.007032492258803904,-0.011645305778455278,-0.002761377636310452,-0.0022998991082955095,0.0036723692818056747,0.011738685327727278,0.18691980596986485,-0.013417140333632638,0.06474100597615952,0.09066973489013841,0.07602616973181812,0.05146858155703348,-0.003180365581268947,0.13382099105174333,0.11109697252874999,0.029608489647321722,-0.006591917530235799,0.004132669667530798,0.052729591339176186,0.00789239423276092,0.21998495584741046,0.0904625847218467,0.004538545547145246,0.10986253628831939,-0.005635419808510364,-0.012656637643878808,1.0,0.018084011514483883,0.1266636262060809,-0.007609461967593672,-0.00431896318056046,0.18504427242846022,-0.016298566736196146,-0.007547497093475662,0.7366328998490299,0.8056734424656726,-0.00431896318056046
pC_EmissionPoint_Waste_500_sum,0.019446212551153266,0.05654080776190433,0.049058067182587754,-0.019941806749880404,-0.021049052508003145,-0.022293470739060517,-0.024855906051262765,0.007309473811766663,0.04952218818077263,-0.007736851198392222,0.006871861354606991,-0.007149887583149954,0.020547249910832368,0.012630869674759505,-0.03518350682021047,0.03596350581495305,-0.031149999595532295,0.043452112443418005,0.025779251776005492,-0.01333106770022629,-0.021032548025812267,0.05450666685095578,0.007179943488769448,0.008160788417143286,0.03898072927643752,-0.014423293728399211,-0.00992526370460543,-0.02126670464697463,-0.004394857523380287,-0.0033484991777845774,-0.004013983075527885,-0.0067422780779844045,-0.015217800189524148,-0.010096185875274184,-0.007510292816674246,-0.004107917245409938,-0.015655357168160557,0.012481010850166126,-0.009716339833872328,-0.02952358276625065,-0.05633391667546439,-0.05342070885370317,-0.01650013289259116,0.036228872549130965,0.014199826537482857,0.020998545611710807,0.048118758170453274,0.025828500477443762,0.026081633388868184,-0.008163822797690772,-0.01946256942828692,0.07260083001408851,0.007134368304831165,0.08708057898536821,-0.003198402260996069,-0.009746734374314628,0.018084011514483883,1.0,-0.01902396432423518,0.005588313796720895,-0.015611420153551698,-0.019761804798231995,-0.0028053205937385653,-0.0041740737669375035,-0.006670237647323176,0.00015682143162521744,-0.015611420153551698
pC_EmissionPoint_Chemical_5000_sum,-0.0701264148023058,-0.019853054115129894,-0.23878288612655008,-0.11583725471924497,-0.1211523704241012,-0.12645252998904102,-0.12501187078865686,-0.021986336673608085,0.2865350750382084,0.6288356066349176,-0.012487209731255456,-0.022433666322916154,-0.028612230133216468,0.08125133521501637,-0.17910465246426907,0.16694840931428306,0.2686729076890904,0.16528531998448742,-0.015413192202245662,0.04929210180092843,-0.003886532460285314,0.18783020672765113,0.21920630299361835,0.07425647566961732,0.09624044166134457,0.25992033811471227,0.05240990113543133,0.5680397380721595,-0.025194561701961153,0.07412810911194707,0.08886039971886885,0.15808570074909242,0.180979128076927,0.21386298689887995,0.2461639182542672,0.32462989719293356,0.5040133203478768,-0.07567745209015321,0.05078841720754809,0.11032155540489845,0.2637051204366671,0.2373377714370199,0.21176494708032084,0.026491827631127916,-0.01515187594177118,-0.048252295039347935,-0.033727504456086854,0.029377073571667384,0.07555286117420888,0.38790236546414214,0.17073807117116452,-0.012882163256586268,0.17624835583194354,-0.004710393963802808,-0.01926618994826342,0.6513122170773215,0.1266636262060809,-0.01902396432423518,1.0,0.02425660169927902,0.16894444643982057,0.0014882017693064616,-0.05763209282393582,-0.0258557352919089,0.1262317930116101,0.11383767546293704,0.16894444643982057
pC_EmissionPoint_Waste_300_sum,-0.0032790171917107466,-0.03666153465599377,-0.030324262724688623,-0.027389669271377353,-0.028910448982939388,-0.030614438474820888,-0.022883719510075104,0.014238699778992954,0.13877952025036158,0.02972000029620833,-0.021031886039818662,-0.02129225634559211,0.005048271913620916,-0.019509605902550572,-0.01018363757588905,-0.04879071519984871,-0.05960637595561945,0.15512630494830287,-0.0232838173322809,-0.018309952549596848,-0.015238747847654424,-0.03800656241811242,-0.030410257249439125,0.11622147322985588,0.13184600027273446,-0.019810102965076497,-0.013632149469203778,0.0683966958989631,-0.006036248147923363,-0.004599096069143615,-0.0055131247774363595,0.03014050809042337,0.034368963448471714,0.01085872954544721,0.00540166870725963,0.005175710148326693,0.011632568785968174,-0.025011410909155502,-0.0455012726615348,-0.06566934179041094,-0.03019968235742758,-0.023264714039429174,0.011577420375640255,0.003563562579691501,-0.0031805778418137584,-0.032055703217637885,0.07760477552936293,0.06908650052405642,0.09545788498430936,-0.00232203177244387,0.050132256286960095,-0.011194578374534641,-0.01463148168175699,-0.009406752030160849,-0.004392940981941456,-0.01338694303564274,-0.007609461967593672,0.005588313796720895,0.02425660169927902,1.0,0.03167140413891603,0.005010600051072859,-0.0139609641425919,-0.005957055851482313,-0.012196930635453582,-0.008227678687161802,0.03167140413891603
pD_EmissionAreaVal_NOxEmission_val,0.3067761426956003,0.12114163844508398,-0.049879847517742604,0.35683710843943045,0.37716063500759384,0.41786107945621564,0.4684528866469262,0.32749051779321237,0.39428770583947215,0.4099790654489656,-0.27586244759723905,-0.2690941892202412,-0.15549389737945563,0.36618213164702534,-0.26309251586643306,-0.015075759878120074,0.24812644433777084,0.30568508098136044,-0.2788305385697133,-0.04564156125951167,-0.12032426083482713,-0.021700290364850605,-0.010359729840993964,0.2264404442446345,0.26040542303403025,0.048230187671926474,-0.0020073134761601544,0.40218347617259875,-0.004250700759061504,-0.019385003205004872,-0.013492487124196567,0.005800774787025041,0.9834714127500286,0.947676252094781,0.9190646512076249,0.8394686647315625,0.42984321057388486,-0.016906213422901956,0.09299831395186249,0.27726428482474325,0.5624011039598076,0.6588433644702553,0.6815347727527485,-0.007620704708723544,0.04278191211442748,0.09489755060552421,0.23689716523085005,0.3557853234006185,0.4488397887653355,-0.06216388083577181,0.3136703832664622,0.11193283029347756,0.19649059913202932,0.0699731783311277,0.17659015511784892,0.1228117300033008,-0.00431896318056046,-0.015611420153551698,0.16894444643982057,0.03167140413891603,1.0,-0.13267571608019363,0.055867398413701086,0.08464472518299807,-0.020135323199165292,0.00023876702414297134,1.0
pE_majorRdDist_none_dist,-0.3176241908600903,0.03335889465498653,-0.07633749227677239,-0.058109468109214815,-0.06359648750729938,-0.07010580291205504,-0.07445167100098175,-0.01823300292527277,-0.016691821760685784,0.024977856194004798,-0.14324493366968272,-0.1329440872009425,-0.11606173125827134,-0.09615119211556175,0.12282501029144512,0.062160048420116625,0.012958552132452936,0.004306578971212991,-0.13897049089444236,-0.039443165599081675,0.08369414333368305,0.05259562420134522,0.023364633756326792,0.07588445608114815,0.04242115764557859,-0.019151476416282707,-0.03647279676201552,0.018263440391278918,-0.024310197271546926,-0.022081400073104718,-0.026282092684455704,-0.021062523657263806,-0.13278495926512612,-0.12667843176235946,-0.1231363947916617,-0.10736626584774957,-0.00552175850783468,-0.38559984385576135,-0.3970421312096383,-0.39239032583560374,-0.3053536476195721,-0.262006583623582,-0.21509047696473618,0.13805418253123353,0.0500866437481421,-0.042393860913726586,-0.15817436569460502,-0.18474083330491217,-0.14457499622483888,-0.003638324524855522,0.034853268227723576,0.05358321517617021,0.050428816221056466,0.07660509114194958,-0.019746432531328056,-0.027675189160107673,0.18504427242846022,-0.019761804798231995,0.0014882017693064616,0.005010600051072859,-0.13267571608019363,1.0,-0.10723260297132121,-0.032019592126261126,-0.025977199215302876,-0.020152237240565224,-0.13267571608019363
pE_majorRdDist_none_invd,0.16397844830103778,0.0767347762043143,0.09458810724341236,0.015072122625517532,0.013234994655479863,0.024660179783922098,0.041595233433201956,0.0035888884557229456,-0.03876485997182492,-0.06963886238663654,0.033486142158017304,0.03390840007232488,0.05479754847006068,-0.016057101317974422,0.06332561816869837,-0.041240022904632447,-0.0759323204108828,-0.022631391938655168,0.03668542305067855,-0.026207531862830494,-0.011769961079055057,-0.02921449003589236,-0.018838130882688254,-0.02955983128499696,-0.027164339936841905,-0.043006662514579234,-0.02363392210290369,-0.04796352752874076,-0.010034773047378464,0.005340230601165082,0.005226393986304258,-0.008905403952190305,0.04101222447694278,0.02370850184566203,0.015806513441914236,0.011957480185432226,-0.07196526128327656,0.31927451307227955,0.2527538201358318,0.23471835166604993,0.06516168305161307,0.025437171005202836,0.012326434773935881,-0.13280277320963751,-0.1042732204313677,0.011658079158903436,0.10143053986983348,0.07955899499977324,0.049157513766527154,-0.028801874428705833,-0.07181191862218234,-0.013663551722512591,-0.036911720188883626,-0.009249000571783662,-0.002915472545441252,-0.03159884291370353,-0.016298566736196146,-0.0028053205937385653,-0.05763209282393582,-0.0139609641425919,0.055867398413701086,-0.10723260297132121,1.0,0.9390914425799836,-0.020820618838491234,-0.013215546280580316,0.055867398413701086
pE_majorRdDist_none_invsq,0.0859464192552705,0.06577602588310821,0.10332860053834024,-0.005259542014914146,-0.003603010554150477,0.010366906360085724,0.02151945206560563,-0.014771921186087856,-0.03637195408463166,-0.048969658195569844,0.04106766473842754,0.04535347773284164,0.08243617078944869,-0.010225764469338273,0.047835695004055157,-0.036588223659079114,-0.06781030690418408,-0.0251151476938969,0.03416960175054449,-0.017319960911219512,-0.020646544008304762,-0.022693830365713367,-0.015348514383245804,-0.01983978443861825,-0.022168014842035382,-0.01902128507755676,-0.013130292834734925,-0.02866861812256837,-0.0058310840187803855,-0.003938184451282,-0.004778413109661736,-0.009073300350483338,0.07009256065338144,0.05013730286076351,0.04095844385198845,0.03919466896838238,-0.044759775224863074,0.16286717804975157,0.1331139014582725,0.15489394368511744,0.04058783026486766,0.02588505333747785,0.016705644506232985,-0.07039667283031956,-0.06796436242356896,0.017907258258932687,0.10916646314489294,0.08655355614326313,0.06606383121154605,-0.01078015916945027,-0.035744446880323626,-0.010367863446124755,-0.014151127577859872,-0.00854947326876008,-0.004123395339501134,-0.013058784142556476,-0.007547497093475662,-0.0041740737669375035,-0.0258557352919089,-0.005957055851482313,0.08464472518299807,-0.032019592126261126,0.9390914425799836,1.0,-0.011960648512530458,-0.00899573556547268,0.08464472518299807
pF_EmPoint_Emission_valinvd,0.018744423396721572,0.024008261147062435,-0.1036951886050407,-0.05287254576893603,-0.05514846537726301,-0.05751066337696886,-0.026732270110951178,0.09083241421670095,0.06309439437579711,0.2274541245008103,0.02199855831910564,0.005672516942074219,-0.0006595235017290755,0.13492955038043752,-0.1093371689209783,0.15153929074473776,0.11402958442513571,0.07790738231416462,0.04962447433343324,-0.031909484549488144,-0.032206731630099114,0.09233987535447585,0.07582571810210248,-0.02174611286198335,0.03194736759335366,0.04642684119087321,-0.022508495445147984,0.20003774444385328,-0.011423772372249003,-0.008732801430370685,-0.010643866368981661,-0.01851072858337885,-0.023112351967771862,-0.012962067068279152,0.00841231544840185,0.046409322668885485,0.21021670839830386,0.019099958288738006,0.1107839742910309,0.14537950534909136,0.12135319600060729,0.10040659758385913,0.07018111571560516,0.08166589669648713,0.023732200616074617,0.003256783584254231,-0.0049427202035945104,0.016688202492632004,0.037190991557233065,0.1423810771017901,0.27745095157401606,0.014801487419653207,-0.016721657378652277,0.017728700045705113,-0.005621117243587571,0.06534664756535824,0.7366328998490299,-0.006670237647323176,0.1262317930116101,-0.012196930635453582,-0.020135323199165292,-0.025977199215302876,-0.020820618838491234,-0.011960648512530458,1.0,0.9467666450399439,-0.020135323199165292
pF_EmPoint_Emission_valinvsq,0.018456799505630297,0.0009167824198312695,-0.03622672140494549,-0.04114955779819293,-0.0429848693739595,-0.04345672949244114,-0.006752323017673563,0.09501902593477998,0.0960727077872074,0.22120671124221486,0.004363546882364848,-0.017245790990796976,-0.02365431676000566,0.08515817284767016,-0.07923199811282723,0.09015570911179244,0.06816444431119564,0.11548177595285744,0.035008498327178166,-0.020713651993887465,-0.017371959530406423,0.041007497207552916,0.02575581036666913,0.01064736764501458,0.06487455693284214,-0.004501764115210475,-0.013475863984102608,0.21633215319602087,-0.007922165964105101,-0.0067004218701666,-0.0081228437283861,-0.014023877867014872,0.0030170654072266727,0.007548864158774359,0.021268263591732305,0.04067872763170842,0.17460651721991943,0.017710882340250683,0.11442932296582772,0.15053790790474228,0.13954293264903309,0.11728655559798179,0.05770475744630569,0.10678569673711528,0.053425454262003895,0.0166887133487893,-0.004442348303923928,0.027285827392565545,0.05282488839215376,0.06350953063223187,0.2090443249920027,0.11200074840286302,0.011367121140667218,0.12278426804726386,0.01584521610348433,0.018343175962314853,0.8056734424656726,0.00015682143162521744,0.11383767546293704,-0.008227678687161802,0.00023876702414297134,-0.020152237240565224,-0.013215546280580316,-0.00899573556547268,0.9467666450399439,1.0,0.00023876702414297134
pG_EmAreaRaster_raster_val,0.3067761426956003,0.12114163844508398,-0.049879847517742604,0.35683710843943045,0.37716063500759384,0.41786107945621564,0.4684528866469262,0.32749051779321237,0.39428770583947215,0.4099790654489656,-0.27586244759723905,-0.2690941892202412,-0.15549389737945563,0.36618213164702534,-0.26309251586643306,-0.015075759878120074,0.24812644433777084,0.30568508098136044,-0.2788305385697133,-0.04564156125951167,-0.12032426083482713,-0.021700290364850605,-0.010359729840993964,0.2264404442446345,0.26040542303403025,0.048230187671926474,-0.0020073134761601544,0.40218347617259875,-0.004250700759061504,-0.019385003205004872,-0.013492487124196567,0.005800774787025041,0.9834714127500286,0.947676252094781,0.9190646512076249,0.8394686647315625,0.42984321057388486,-0.016906213422901956,0.09299831395186249,0.27726428482474325,0.5624011039598076,0.6588433644702553,0.6815347727527485,-0.007620704708723544,0.04278191211442748,0.09489755060552421,0.23689716523085005,0.3557853234006185,0.4488397887653355,-0.06216388083577181,0.3136703832664622,0.11193283029347756,0.19649059913202932,0.0699731783311277,0.17659015511784892,0.1228117300033008,-0.00431896318056046,-0.015611420153551698,0.16894444643982057,0.03167140413891603,1.0,-0.13267571608019363,0.055867398413701086,0.08464472518299807,-0.020135323199165292,0.00023876702414297134,1.0
